center_id,x,y,z,along,lateral,survival_time,failed,first_obstacle_id,first_uav_index,first_distance,intrusion_threshold
32,3.0419305073188725,2.636883068134293,-3.0,4.0,0.4544155877284286,50.0,False,,,,
33,2.4764021517673447,3.461611919980271,-3.0,4.0,1.4544155877284286,50.0,False,,,,
34,1.9108737962158169,4.286340771826248,-3.0,4.0,2.4544155877284286,50.0,False,,,,
35,1.3453454406642893,5.111069623672226,-3.0,4.0,3.4544155877284286,50.0,False,,,,
36,0.7798170851127617,5.9357984755182045,-3.0,4.0,4.454415587728429,50.0,False,,,,
37,0.2142887295612339,6.760527327364182,-3.0,4.0,5.454415587728429,50.0,False,,,,
38,0.16273017413978463,6.8357168873537955,-3.0,4.0,5.545584412271571,50.0,False,,,,
39,8.084558344319994,-1.1804333318385192,-3.0,6.0,-5.545584412271571,50.0,False,,,,
40,7.519029988768466,-0.3557044799925415,-3.0,6.0,-4.545584412271571,50.0,False,,,,
41,6.953501633216939,0.4690243718534366,-3.0,6.0,-3.5455844122715714,50.0,False,,,,
42,6.387973277665411,1.2937532236994143,-3.0,6.0,-2.5455844122715714,50.0,False,,,,
43,5.822444922113883,2.1184820755453924,-3.0,6.0,-1.5455844122715714,50.0,False,,,,
44,5.256916566562356,2.9432109273913705,-3.0,6.0,-0.5455844122715714,50.0,False,,,,
45,4.691388211010827,3.767939779237348,-3.0,6.0,0.4544155877284286,50.0,False,,,,
46,4.1258598554593,4.592668631083326,-3.0,6.0,1.4544155877284286,50.0,False,,,,
47,3.560331499907772,5.417397482929304,-3.0,6.0,2.4544155877284286,50.0,False,,,,
48,2.9948031443562444,6.242126334775282,-3.0,6.0,3.4544155877284286,50.0,False,,,,
49,2.429274788804717,7.066855186621259,-3.0,6.0,4.454415587728429,50.0,False,,,,
50,1.8637464332531892,7.891584038467237,-3.0,6.0,5.454415587728429,50.0,False,,,,
51,1.81218787783174,7.966773598456851,-3.0,6.0,5.545584412271571,50.0,False,,,,
52,9.73401604801195,-0.04937662073546356,-3.0,8.0,-5.545584412271571,11.5,True,fast_crossing_ball_1,2,1.447247853472548,1.5
53,9.168487692460422,0.7753522311105141,-3.0,8.0,-4.545584412271571,12.75,True,fast_crossing_ball_1,2,1.418871430578799,1.5
54,8.602959336908896,1.6000810829564922,-3.0,8.0,-3.5455844122715714,15.75,True,fast_crossing_ball_1,1,1.4289056199337915,1.5
55,8.037430981357367,2.42480993480247,-3.0,8.0,-2.5455844122715714,50.0,False,,,,
56,7.471902625805839,3.249538786648448,-3.0,8.0,-1.5455844122715714,50.0,False,,,,
57,6.906374270254312,4.074267638494426,-3.0,8.0,-0.5455844122715714,50.0,False,,,,
58,6.340845914702784,4.898996490340403,-3.0,8.0,0.4544155877284286,50.0,False,,,,
59,5.775317559151256,5.723725342186381,-3.0,8.0,1.4544155877284286,50.0,False,,,,
60,5.209789203599728,6.5484541940323595,-3.0,8.0,2.4544155877284286,50.0,False,,,,
61,4.644260848048201,7.373183045878337,-3.0,8.0,3.4544155877284286,50.0,False,,,,
62,4.078732492496673,8.197911897724316,-3.0,8.0,4.454415587728429,50.0,False,,,,
63,3.5132041369451454,9.022640749570293,-3.0,8.0,5.454415587728429,50.0,False,,,,
64,3.461645581523696,9.097830309559907,-3.0,8.0,5.545584412271571,50.0,False,,,,
65,11.383473751703907,1.081680090367592,-3.0,10.0,-5.545584412271571,12.5,True,fast_crossing_ball_1,2,1.4937477025923795,1.5
66,10.817945396152378,1.9064089422135697,-3.0,10.0,-4.545584412271571,13.0,True,fast_crossing_ball_1,2,1.4472509638652287,1.5
67,10.25241704060085,2.731137794059548,-3.0,10.0,-3.5455844122715714,13.75,True,fast_crossing_ball_1,2,1.345821076124493,1.5
68,9.686888685049324,3.5558666459055255,-3.0,10.0,-2.5455844122715714,14.5,True,fast_crossing_ball_1,2,1.4761129763088665,1.5
69,9.121360329497795,4.380595497751504,-3.0,10.0,-1.5455844122715714,15.75,True,fast_crossing_ball_1,2,1.4641727264039728,1.5
70,8.555831973946267,5.205324349597482,-3.0,10.0,-0.5455844122715714,18.75,True,fast_crossing_ball_1,1,1.476090866421529,1.5
71,7.99030361839474,6.03005320144346,-3.0,10.0,0.4544155877284286,50.0,False,,,,
72,7.424775262843212,6.854782053289437,-3.0,10.0,1.4544155877284286,50.0,False,,,,
73,6.859246907291684,7.679510905135415,-3.0,10.0,2.4544155877284286,50.0,False,,,,
74,6.293718551740157,8.504239756981393,-3.0,10.0,3.4544155877284286,50.0,False,,,,
75,5.7281901961886295,9.32896860882737,-3.0,10.0,4.454415587728429,50.0,False,,,,
76,5.162661840637101,10.15369746067335,-3.0,10.0,5.454415587728429,50.0,False,,,,
77,5.111103285215652,10.228887020662963,-3.0,10.0,5.545584412271571,50.0,False,,,,
78,13.032931455395861,2.2127368014706468,-3.0,12.0,-5.545584412271571,15.75,True,fast_crossing_ball_1,3,1.4777885306643297,1.5
79,12.467403099844333,3.0374656533166244,-3.0,12.0,-4.545584412271571,16.5,True,fast_crossing_ball_1,3,1.3044977689083885,1.5
